RaceId,RaceName,CourseId,CourseName,Off,RaceType,Class,Pattern,RatingBand,AgeBand,SexRestriction,Distance,DistanceInFurlongs,DistanceInMeters,DistanceInYards,Going,Surface,HorseId,HorseName,JockeyId,JockeyName,TrainerId,TrainerName,Age,HeadGear,RaceCardNumber,StallNumber,Weight,WeightInPounds,FractionalOdds,DecimalOdds,OfficialRating,RacingPostRating,TopSpeedRating,ResultStatus,FinishingPosition,BeatenDistance,OverallBeatenDistance,RaceTime,RaceTimeInSeconds,ForecastFractionalOdds,ForecastDecimalOdds,DaysSinceLastRun,FormFigures,PrizeMoney,PrizeMoneyValue,CardOfficialRating,CardRacingPostRating,CardTopSpeedRating,OwnerId,OwnerName,SireName,SireCountry,DamName,HeadgearFirstTime,GeldingFirstTime,WindSurgery,TrainerRtf,JockeyAllowanceLbs,JockeyFirstTime,NewTrainerRacesCount,CountryOfOrigin,Spotlight
925576,Kinlay Hostel Handicap Chase,183,Galway (IRE),08/02/2026 14:55:00,SteepleChase,,,,4yo+,None,2m6½f,22.5,4524,4950,Good,Turf,3073165,Gorthill right,91441,Mr S Connor right,42302,Stephen Carlin right,10,t,15,,10-9,169,66/1,67,100,,,PulledUp,0,0,0,00:05:50.8000000,350.8,33/1,34,72,UP5P-5,"€10,013",10013,100,117,92,357427,Miss Maeve Carlin,Rail Link,GB,Reflexion,False,False,,,7,True,2,FR,"Four point wins and snared a maiden hunter chase three years ago, but hard to fancy in a competitive handicap."
925576,Kinlay Hostel Handicap Chase,183,Galway (IRE),08/02/2026 14:55:00,SteepleChase,,,,4yo+,None,2m6½f,22.5,4524,4950,Good,Turf,3283333,Inchidaly Copper right,101818,Luke Burke Ott right,40582,Alexander Ott right,10,b,9,,11-0,176,33/1,34,105,,,PulledUp,0,0,0,00:05:50.8000000,350.8,14/1,15,17,133-83,"€10,013",10013,105,115,,272923,Owen M O'Flynn,Doyen,IRE,Arctic Aunt,False,False,,,7,False,,IRE,"Family horse has won thrice over fences; has handled Tramore, so he might be okay around here; hurdling off lower marks lately and comes here in good shape."
925576,Kinlay Hostel Handicap Chase,183,Galway (IRE),08/02/2026 14:55:00,SteepleChase,,,,4yo+,None,2m6½f,22.5,4524,4950,Good,Turf,4420243,Golden Temple right,100365,Sam Ewing right,4446,Noel Meade right,6,tb,7,,11-9,185,4/1F,5,107,,,PulledUp,0,0,0,00:05:50.8000000,350.8,5/1,6,4,9-6412,"€10,013",10013,107,112,104,304673,The Spice Of Life Partnership,Galileo Gold,GB,Miss Sally,False,False,,55,,False,,IRE,Has hit form with a chase win over 2m4f at Kilbeggan nine days ago and a belting run over hurdles (2m6f) here on Wednesday; every chance.
925576,Kinlay Hostel Handicap Chase,183,Galway (IRE),08/02/2026 14:55:00,SteepleChase,,,,4yo+,None,2m6½f,22.5,4524,4950,Good,Turf,4711762,Noble Talent right,88288,J J Slevin right,13842,T J Nagle Jr right,9,b,12,,11-5,181,80/1,81,103,,,PulledUp,0,0,0,00:05:50.8000000,350.8,66/1,67,57,0P7P-P,"€10,013",10013,103,117,39,100277,T J Nagle Jr,Getaway,GER,Noble Motive,False,False,,,,False,,IRE,"Decent winter performer as a novice a couple of years ago, but his form has fallen off a cliff, with his mark still clinging on to the precipice; blinkers made no odds last time."
925576,Kinlay Hostel Handicap Chase,183,Galway (IRE),08/02/2026 14:55:00,SteepleChase,,,,4yo+,None,2m6½f,22.5,4524,4950,Good,Turf,4977983,Saunton Surf right,100378,Mr D McGill right,35399,Gary McGill right,7,p,16,,10-9,169,5/1,6,100,,,PulledUp,0,0,0,00:05:50.8000000,350.8,8/1,9,50,P55-21,"€10,013",10013,100,118,95,167014,Gee Gee's Syndicate,Sea Moon,GB,Carrigmoorna Fame,False,False,,,7,True,,IRE,Won a point and seems to have improved markedly for having fences back in front of her; won a Downpatrick restricted beginners' by 10l and the runner-up won a handicap by the same margin next time; stays farther and plenty to like.
925576,Kinlay Hostel Handicap Chase,183,Galway (IRE),08/02/2026 14:55:00,SteepleChase,,,,4yo+,None,2m6½f,22.5,4524,4950,Good,Turf,7139198,Lawful Ruler right,104298,Mr T J Stafford right,15863,Paul Stafford right,7,,5,,11-4,180,66/1,67,109,,,PulledUp,0,0,0,00:05:50.8000000,350.8,25/1,26,33,2317-P,"€10,013",10013,109,110,56,173989,James Joseph Stafford,Rule Of Law,USA,Never Been Wrong,False,False,,,7,False,,IRE,Nothing to recommend him since winning 3m hunter chase at Cork over Easter; first handicap.
925577,Lord Hemphill Memorial Handicap Chase,183,Galway (IRE),08/02/2026 15:30:00,SteepleChase,,,,4yo+,None,2m2f,18,3619,3960,Good,Turf,4241537,Blood Destiny right,86502,Paul Townend right,1475,W P Mullins right,7,t,1,,11-12,188,5/1,6,150,,,CompletedRace,1,0,0,00:04:38.7000000,278.7,4/1,5,62,P125-2,"€17,670",17670,150,157,139,256603,Roaringwater Syndicate,No Risk At All,FR,High Blood,False,False,,67,,False,,FR,Handicap mark has been remarkably static for the past two years and he's just in that 'twilight zone' where he's difficult to place; they don't often run him in handicap chases and he's been pulled up the twice he's tried; beatable under a hefty impost.
925577,Lord Hemphill Memorial Handicap Chase,183,Galway (IRE),08/02/2026 15:30:00,SteepleChase,,,,4yo+,None,2m2f,18,3619,3960,Good,Turf,4117774,Coming Up Easy right,96391,Darragh O'Keeffe right,1249,Henry De Bromhead right,8,t,2,,11-2,178,4/1,5,140,,,CompletedRace,2,3.75,3.75,00:04:39.4500000,279.45,15/2,8.5,114,1/1P0-,"€17,670",17670,140,155,108,310542,Anthony Head,Califet,FR,Quaspia,False,False,,59,,False,,IRE,"Was flying it in handicap chases last year, from an opening perch of 116; jumping went to pot when only 13-2 for Cheltenham's Paddy Power and tailed off in Topham in April; not sure to appreciate the contours of this track, but trip will suit if he handles it."
925577,Lord Hemphill Memorial Handicap Chase,183,Galway (IRE),08/02/2026 15:30:00,SteepleChase,,,,4yo+,None,2m2f,18,3619,3960,Good,Turf,3918361,Watch The Weather right,102354,Josh Williamson right,35318,R P Cody right,10,t,11,,9-9,153,11/1,12,124,,,CompletedRace,3,1.75,5.5,00:04:39.8000000,279.8,14/1,15,30,86-205,"€17,670",17670,124,152,99,117575,Sean Connors,Kayf Tara,GB,Tinker's Burrow,False,False,,57,5,True,,GB,"Disappointing in Mayo National at Ballinrobe and held by a couple of these on latest Wexford fifth; crack conditional being on board will help his chance, and is back down to a nice mark."
925577,Lord Hemphill Memorial Handicap Chase,183,Galway (IRE),08/02/2026 15:30:00,SteepleChase,,,,4yo+,None,2m2f,18,3619,3960,Good,Turf,1774345,Bythesametoken right,101851,Conor Stone-Walsh right,25225,Ross O'Sullivan right,12,tp,12,,10-0,160,33/1,34,124,,,CompletedRace,4,6.5,12,00:04:41.1000000,281.1,18/1,19,114,/1359-,"€17,670",17670,124,157,130,88893,Downtown Syndicate,Fame And Glory,GB,Moscow Mo Chuisle,False,False,,41,,True,,IRE,"Owned by Galway people but hasn't clicked here yet, although has run well over hurdles at this venue;  last win was over similar trip at last year's Listowel festival, but 8lb higher now because he's well out of the handicap."
925577,Lord Hemphill Memorial Handicap Chase,183,Galway (IRE),08/02/2026 15:30:00,SteepleChase,,,,4yo+,None,2m2f,18,3619,3960,Good,Turf,6492151,Le Nez Creux right,81414,Mark Walsh right,17836,Gavin Cromwell right,5,t,4,,10-8,168,9/1,10,132,,,CompletedRace,5,2.75,14.75,00:04:41.6500000,281.65,11/4,3.75,106,13152-,"€17,670",17670,132,158,138,232866,Robcour,No Risk At All,FR,Tire En Touche,False,False,,29,,True,2,FR,"Cost plenty from France where she was a dual chase winner and fair fifth in a 4yo Grade 1 over 2m6f; ran well on stable debut at Ayr in April where 2m looked too sharp; a most interesting contender, and similarly interesting riding arrangement; could have a class edge over most of these, if she's right."
925577,Lord Hemphill Memorial Handicap Chase,183,Galway (IRE),08/02/2026 15:30:00,SteepleChase,,,,4yo+,None,2m2f,18,3619,3960,Good,Turf,5793388,Runcok right,88288,J J Slevin right,14751,John C McConnell right,6,h,3,,10-9,169,50/1,51,133,,,CompletedRace,6,4.5,19.25,00:04:42.5500000,282.55,20/1,21,69,F174-6,"€17,670",17670,133,154,145,206920,Simon Munir & Isaac Souede,Cokoriko,FR,Runonthesand,False,False,,46,,False,2,FR,"Winner over hurdles and fences in these colours when with Willie Mullins; last three runs have been poor, including stable debut hurdling; hood back on but yet to convince with his jumping (can go left); handicap debut."
925577,Lord Hemphill Memorial Handicap Chase,183,Galway (IRE),08/02/2026 15:30:00,SteepleChase,,,,4yo+,None,2m2f,18,3619,3960,Good,Turf,4994572,Itsalladream right,82680,Phillip Enright right,13084,Paul John Gilligan right,7,,10,,10-0,160,7/2F,4.5,124,,,CompletedRace,7,1.5,20.75,00:04:42.8500000,282.85,12/1,13,30,45-554,"€17,670",17670,124,155,130,357902,Dapper & Nat Partnership,My Dream Boat,IRE,Perilously,False,False,,41,,True,,IRE,"Course maiden hurdle winner was over-faced several times over fences after winning a Roscommon novice which fell apart last summer; has the beating of Blood Destiny on Listowel running two runs back, and little wrong with his 6l fourth to Lisleigh Lad on handicap debut at Wexford, where he didn't quite see it out over a furlong farther."
925577,Lord Hemphill Memorial Handicap Chase,183,Galway (IRE),08/02/2026 15:30:00,SteepleChase,,,,4yo+,None,2m2f,18,3619,3960,Good,Turf,5396362,Drumgill right,103298,Michael Kenneally right,8256,John Patrick Ryan right,7,,7,,9-10,154,6/1,7,125,,,CompletedRace,8,1.25,22,00:04:43.1000000,283.1,10/1,11,16,U-75P4,"€17,670",17670,125,157,127,46477,John Patrick Ryan,Elusive Pimpernel,USA,Medinah Theatre,False,False,,25,5,False,,IRE,"Won a nice pot over 2m1f at Fairyhouse in November, but it's been all downhill since and he's now 4lb lower than that last winning mark."
925577,Lord Hemphill Memorial Handicap Chase,183,Galway (IRE),08/02/2026 15:30:00,SteepleChase,,,,4yo+,None,2m2f,18,3619,3960,Good,Turf,4301525,War Correspondent right,102840,Paddy Hanlon right,18845,John Joseph Hanlon right,7,tb,9,,9-9,153,33/1,34,124,,,CompletedRace,9,0.3,22.25,00:04:43.1500000,283.15,28/1,29,7,-44U43,"€17,670",17670,124,158,109,361510,N. Seventeen Syndicate,Teofilo,IRE,Walkamia,False,False,,35,5,False,,IRE,"Quirky customer won over fences at Wexford last summer and is unexposed as a chaser; okay run over hurdles last time, and small chance if they've got his confidence back (didn't want to know about jumping on his last run over fences)."
925577,Lord Hemphill Memorial Handicap Chase,183,Galway (IRE),08/02/2026 15:30:00,SteepleChase,,,,4yo+,None,2m2f,18,3619,3960,Good,Turf,3072057,The Banger Doyle right,87524,Danny Mullins right,4259,John Queally right,10,,6,,10-5,165,9/1,10,129,,,CompletedRace,10,2.75,25,00:04:43.7000000,283.7,15/2,8.5,16,660-72,"€17,670",17670,129,157,112,40902,John W Nicholson,Windsor Knot,IRE,Knockcroghery,False,False,,100,,False,,IRE,"Latest of three wins over fences was in 2024, but ran well on the flat a couple of times this summer and chasing second at Killarney was encouraging too; Danny Mullins on board for just the second time."
925577,Lord Hemphill Memorial Handicap Chase,183,Galway (IRE),08/02/2026 15:30:00,SteepleChase,,,,4yo+,None,2m2f,18,3619,3960,Good,Turf,4189575,Lisleigh Lad right,100370,Alan O'Sullivan right,19271,Ms Eleanor Broderick right,8,,8,,9-10,154,11/2,6.5,124,,,CompletedRace,11,30,55,00:04:49.7000000,289.7,5/1,6,30,24-341,"€17,670",17670,124,153,127,154147,Living The Dream Partnership,Dansant,GB,Babies Present,False,False,,,5,False,,IRE,"Dual winning hunter has taken well to handicaps and the form of his fluent-jumping Wexford win is very solid; second was only beaten 7l in the Plate and third almost won next time; stays farther, but might just prefer an easier finish than this punishing climb."
925367,Irish Stallion Farms EBF Ahonoora Handicap (Premier Handicap),183,Galway (IRE),08/02/2026 16:00:00,Other,,,,3yo+,None,7f,7,1407,1540,Yielding,Turf,3246062,Dunum right,81425,W J Lee right,30945,Miss Natalia Lupini right,8,,4,4,9-8,152,11/1,12,96,,,CompletedRace,1,0,0,00:01:27.0500000,87.05,10/1,11,5,0130-0,"€64,790",64790,96,107,100,84753,Maurice Burns,Ivawood,IRE,Shamora,False,False,,,,False,,IRE,"Course specialist won this in 2023 and third in last two renewals; lacked a prep outing before his run here on Tuesday where he backpedalled tamely; draw has been kind for one with his run-style, but he's pushing on and looks opposable."
925367,Irish Stallion Farms EBF Ahonoora Handicap (Premier Handicap),183,Galway (IRE),08/02/2026 16:00:00,Other,,,,3yo+,None,7f,7,1407,1540,Yielding,Turf,6358965,Unique Journey right,103558,Terry Casey right,40747,Daniel James Murphy right,4,p,7,11,9-1,145,28/1,29,96,,,CompletedRace,2,1.75,1.75,00:01:27.4875000,87.4875,20/1,21,71,11-240,"€64,790",64790,96,108,97,348444,N W T Dalzell/James Morgan/Karl Kirwan/Mrs John Murphy,Caravaggio,USA,Surround,False,False,,86,7,True,,IRE,"Good record over 6f on straight tracks and on easy ground; was second in C&D nursery at two, but there will probably be stronger finishers up the hill; jockey is one to watch."
925367,Irish Stallion Farms EBF Ahonoora Handicap (Premier Handicap),183,Galway (IRE),08/02/2026 16:00:00,Other,,,,3yo+,None,7f,7,1407,1540,Yielding,Turf,3106218,Vafortino right,88563,Ronan Whelan right,28913,Charlie Fellowes right,8,,2,3,9-12,156,15/2,8.5,100,,,CompletedRace,3,0.3,2,00:01:27.5500000,87.55,20/1,21,45,450789,"€64,790",64790,100,107,88,375514,"D MacAuliffe, Anoj Don and Dahab Racing",New Bay,GB,Arbaah,False,False,,64,,True,,IRE,Well-travelled and well-exposed 8yo is a long time winless; was running in stakes races in Dubai during the winter; held in handicap company in Britain last twice.
925367,Irish Stallion Farms EBF Ahonoora Handicap (Premier Handicap),183,Galway (IRE),08/02/2026 16:00:00,Other,,,,3yo+,None,7f,7,1407,1540,Yielding,Turf,6111582,Pierre Royal right,100877,Adam Caffrey right,14088,Adrian McGuinness right,4,,14,7,9-3,147,7/4F,2.75,91,,,CompletedRace,4,0.3,2.25,00:01:27.6125000,87.6125,4/1,5,5,16-612,"€64,790",64790,91,106,100,373759,A Twist Of Fate Syndicate,Kingman,GB,Rose De Pierre,False,False,,42,,False,,IRE,"Unexposed and progressive; won well at the Curragh on Derby weekend and fine second to Orandi when favourite here on Tuesday; had a decent run through then, and no real excuses; first time to drop back to 7f, and it's not sure to suit him as well as a mile."
925367,Irish Stallion Farms EBF Ahonoora Handicap (Premier Handicap),183,Galway (IRE),08/02/2026 16:00:00,Other,,,,3yo+,None,7f,7,1407,1540,Yielding,Turf,4493100,Lord Massusus right,86848,Gary Carroll right,4572,Joseph G Murphy right,6,t1,8,9,9-7,151,28/1,29,95,,,CompletedRace,5,1.75,4,00:01:28.0500000,88.05,33/1,34,5,636780,"€64,790",64790,95,108,98,289153,John N Bourke,Markaz,IRE,Wajaha,True,False,,57,,False,,IRE,Yard stalwart weakened right out of it behind Orandi here on Tuesday and hard to fancy; tongue-tie tried.
925367,Irish Stallion Farms EBF Ahonoora Handicap (Premier Handicap),183,Galway (IRE),08/02/2026 16:00:00,Other,,,,3yo+,None,7f,7,1407,1540,Yielding,Turf,4175383,Gleneagle Bay right,99727,Dylan Browne McMonagle right,41787,Stephen Thorne right,6,p,5,17,9-8,152,9/1,10,96,,,CompletedRace,6,0.1,4.25,00:01:28.1125000,88.1125,6/1,7,5,-04516,"€64,790",64790,96,106,86,252234,Amo Racing Limited,Gleneagles,IRE,Charlotte Rua,False,False,,38,,False,,IRE,Infrequent winner but got it done over this trip at Cork and was strong-travelling second in this last year; luckless run when sixth over 1m here on Tuesday and the 'champ' takes over in the saddle.
925367,Irish Stallion Farms EBF Ahonoora Handicap (Premier Handicap),183,Galway (IRE),08/02/2026 16:00:00,Other,,,,3yo+,None,7f,7,1407,1540,Yielding,Turf,5127944,City House right,101012,James Ryan right,14088,Adrian McGuinness right,5,t,10,15,9-4,148,40/1,41,92,,,CompletedRace,7,0.3,4.5,00:01:28.1750000,88.175,14/1,15,15,054840,"€64,790",64790,92,106,100,357517,Dooley Thoroughbreds & J Fairhurst,Night Of Thunder,IRE,Impala,False,False,,42,,True,,IRE,"Yet to win for this yard, but handicapper slow enough to relent; fair fourth to Gleneagle Bay at Cork in June; first time here, which will be an eye-opener for him."
925367,Irish Stallion Farms EBF Ahonoora Handicap (Premier Handicap),183,Galway (IRE),08/02/2026 16:00:00,Other,,,,3yo+,None,7f,7,1407,1540,Yielding,Turf,3662423,Lir Speciale right,83482,Chris Hayes right,4431,Brian Ellison right,7,,16,1,8-13,141,5/1,6,87,,,CompletedRace,8,0.1,4.5,00:01:28.1750000,88.175,,,,,,,,,,,,,,,,,,,,,,,
925367,Irish Stallion Farms EBF Ahonoora Handicap (Premier Handicap),183,Galway (IRE),08/02/2026 16:00:00,Other,,,,3yo+,None,7f,7,1407,1540,Yielding,Turf,6550804,Dos Mukasan right,103948,Nicola Burns right,10702,Gerard O'Leary right,4,,13,2,8-12,140,66/1,67,91,,,CompletedRace,9,0.5,5,00:01:28.3000000,88.3,33/1,34,91,310-00,"€64,790",64790,91,107,30,338998,Purosangue Racing Syndicate,Golden Horde,IRE,Dalkeya,False,False,,33,5,True,,FR,"Four wins in France, including AW Listed contest over 7f; 50s, showed nothing in first two Irish starts."
925367,Irish Stallion Farms EBF Ahonoora Handicap (Premier Handicap),183,Galway (IRE),08/02/2026 16:00:00,Other,,,,3yo+,None,7f,7,1407,1540,Yielding,Turf,7134166,Jagged Edge right,101185,Jack Kearney right,41787,Stephen Thorne right,4,,1,14,9-11,155,7/1,8,102,,,CompletedRace,10,1.25,6.25,00:01:28.6125000,88.6125,5/1,6,5,10-103,"€64,790",64790,102,106,99,248841,Shamrock Thoroughbreds,Blue Point,IRE,Jaega,False,False,,38,3,False,,IRE,"All wins over 1m and was outpaced in the dip when third here on Tuesday; wide trip means that effort can be marked up, but 7f could be a bit sharp for him."
925367,Irish Stallion Farms EBF Ahonoora Handicap (Premier Handicap),183,Galway (IRE),08/02/2026 16:00:00,Other,,,,3yo+,None,7f,7,1407,1540,Yielding,Turf,3184401,Orandi right,75609,Robbie Colgan right,7293,A J Martin right,8,t,6,18,9-8,152,10/1,11,96,,,CompletedRace,11,0.5,6.75,00:01:28.7375000,88.7375,7/2,4.5,5,-00781,"€64,790",64790,96,104,97,324506,C J Murtagh & B Hourihane,Morandi,FR,Elusive Feeling,False,False,,27,,False,,FR,"Got all the gaps down the inner when winning the big 1m handicap here on Tuesday, with seven of these behind; has loads of gears and likely to be ridden similarly from widest draw; 7lb penalty."
